Platform,Organization,Space,"App Name","Build Pack","Build Pack Version",SDK,"Spring Boot",Angular,React,Dependencies
ap01,org_63,iso,"5a45cf3e-b56d-4aa2-afb4-18c0a182d13d",nodejs,1.8.26,,,,,
ap01,org_63,iso,"b96f9f39-805f-48f1-9843-607f6baef6ea",nodejs,1.8.26,,,,,
ap01,org_63,iso,"bb74533d-1e0c-47d7-b938-b2b847d947b8",nodejs,1.8.26,,,,,
ap01,org_63,iso,"2155e1ce-3270-4ee7-85d2-a14b9f634c50",java,4.71.0,1.8.0_412,2.7.18,,,
ap01,org_63,iso,"f9e171a5-2645-4b32-a444-87beade657da",nodejs,1.8.21,,,,,
ap01,org_63,prod,"f2d51b5c-6c40-4b4f-9a82-c5c6ae1f22e1",java,4.72.0,11.0.24,2.7.5,,,
ap01,org_63,prod,"b60ae2e9-4224-4873-90c1-5915d9b5fa5f",staticfile,1.6.6,,,,,
ap01,org_63,prod,"a13852a3-0a5e-43ca-93a1-2e4c40d43d03",staticfile,1.6.15,,,,,
ap01,org_63,prod,"9b78198f-e9a1-43ac-a21b-db874a59981a",java,4.72.0,17.0.12,3.0.6,,,
ap01,org_63,prod,"1eff6f6f-488f-4a73-86b8-a399508e2c43",java,4.72.0,17.0.12,3.0.6,,,
ap01,org_63,prod,"76520bd9-c59e-41bf-88ad-e3825d03d456",staticfile,1.6.17,,,,,
ap01,org_63,prod,"5a202096-db86-413d-830a-2a8478246876",java,4.73.0,11.0.24,2.7.18,,,
ap01,org_63,prod,"5e05cbd0-8f53-43a5-a7c8-44b0ecefafd7",java,4.72.0,11.0.24,2.7.5,,,
ap01,org_63,prod,"9963f582-3e5a-4f48-9bd1-e40de74595c7",java,4.70.0,17.0.11,3.0.3,,,
ap01,org_63,prod,"d26b6913-6f15-45d0-8009-40ad2eeb8de8",java,4.72.0,17.0.12,3.0.3,,,
ap01,org_63,prod,"c59e82ae-9ea2-45d1-ad2f-160dfb6de2e4",java,4.63.1,1.8.0_392,2.7.17,,,
ap01,org_63,prod,"6d300d50-6dcf-44d7-b6f5-24672e2c870b",java,4.74.0,11.0.25,2.7.5,,,
ap01,org_64,prod,"bea3ffb5-9a86-4807-9204-06dafc04fd51",dotnet-core,8.0.401,net8.0,,,,
ap01,org_64,prod,"78b98354-5120-4489-a997-7becae1f3170",staticfile,1.6.17,,,,,
ap01,org_64,prod,"a15f89c8-8319-461e-939f-16e82813b5de",dotnet-core,8.0.401,net8.0,,,,
ap01,org_64,prod,"b921b7ae-f65e-4e9e-bc49-f595356d5527",dotnet-core,6.0.419,net7.0,,,,
ap01,org_64,prod,"b4f39ce9-bacc-44fb-a732-655fafb9aefd",dotnet-core,8.0.401,net8.0,,,,
ap01,org_64,prod,"46bca122-7872-437c-a411-2f22165a6771",staticfile,1.6.17,,,,,
ap01,org_64,prod,"a6e69569-5098-4b80-a112-fd71a57069f6",binary,1.1.10,,,,,
ap01,org_65,prod,"b9addb96-5b5c-4863-b0a0-1b86396feb20",dotnet-core,8.0.401,net8.0,,,,
ap01,org_65,prod,"4c546358-3593-4e95-9152-3dc08be4cdef",dotnet-core,8.0.401,net8.0,,,,
ap01,org_65,prod,"657aabe3-7a98-4384-9342-c250fdbab0f2",dotnet-core,8.0.401,net8.0,,,,
ap01,org_65,prod,"38f2429c-567f-4433-ba60-330b9d372aa3",staticfile,1.6.17,,,,,
ap01,org_24,iso,"66100232-5110-4724-9857-fa5305699d11",nginx,1.2.19,,,,,
ap01,org_24,iso,"7855e006-179a-462e-8d37-fff4a2faeed8",nginx,1.2.19,,,,,
ap01,org_24,iso,"d8d3fa78-71fe-4f2e-a1ca-173068e5b66c",nginx,1.2.10,,,,,
ap01,org_24,iso,"c6054433-53bf-49d5-9294-620425ff3b40",nginx,1.2.16,,,,,
ap01,org_24,iso,"fb52da59-d733-425b-b8b1-c40cd54af6e4",nginx,1.2.19,,,,,
ap01,org_24,iso,"21b9ef31-bfe0-41af-8e4e-def266f056bf",java,4.73.0,17.0.12,2.6.7,,,
ap01,org_24,iso,"af2fe14a-b243-46ef-84f2-c017898b0420",java,4.73.0,17.0.12,2.6.7,,,
ap01,org_24,iso,"84e2da6d-edf8-4db5-951b-1ebeeca68b2a",java,4.73.0,17.0.12,2.6.7,,,
ap01,org_24,iso,"74d2a0c9-58f9-4963-8157-c78c2ddfdb11",java,4.63.0,17.0.9,2.6.7,,,
ap01,org_24,iso,"85496527-64de-4256-97d7-3de381d6cee6",java,4.5,17.0.4,2.6.7,,,
ap01,org_24,iso,"19216be8-cd94-4959-99ed-2a78b6b631d7",java,4.70.0,17.0.11,2.6.7,,,
ap01,org_24,iso,"3d60082d-dd7a-464c-b1ef-00236031bc59",dotnet-core,8.0.302,net8.0,,,,
ap01,org_24,iso,"8175f7bd-d478-4a4b-a59a-ac8f3d06d215",dotnet-core,8.0.401,net8.0,,,,
ap01,org_24,iso,"e924c7d4-91be-4350-b192-0d1d1d6daf5c",dotnet-core,8.0.302,net8.0,,,,
ap01,org_24,iso,"21297f18-dc02-469d-b1ed-7d22fe94b2d7",dotnet-core,8.0.302,net8.0,,,,
ap01,org_24,iso,"a6184c31-334d-40d7-a99e-e520b1f9bc04",nginx,1.2.10,,,,,
ap01,org_24,iso,"29d143fa-94e6-4ab4-8b01-6e10d1278a4e",nginx,1.2.10,,,,,
ap01,org_24,iso,"0b8385a3-e271-4af1-9315-8cbc42cc8065",dotnet-core,8.0.302,net8.0,,,,
ap01,org_24,iso,"340f2f77-e729-46d9-9166-0df8828473c3",dotnet-core,6.0.407,netcoreapp3.1,,,,
ap01,org_24,iso,"c5941c4f-7cb7-45e5-9bb1-357ddf579d84",java,4.72.0,11.0.24,2.2.2.RELEASE,,,
ap01,org_24,iso,"2bf4edf8-c809-4799-b33f-2e2b23c86143",dotnet-core,8.0.401,net8.0,,,,
ap01,org_24,iso,"a55943a1-05d5-4721-a760-6b4219b8bb7c",java,4.73.0,1.8.0_422,2.3.4.RELEASE,,,
ap01,org_24,iso,"8ad19789-4328-4244-9948-6a192a73fc35",dotnet-core,8.0.401,net8.0,,,,
ap01,org_24,iso,"bbae241b-bfd5-4250-a56b-b79489c11b45",dotnet-core,8.0.401,net8.0,,,,
ap01,org_24,prod,"bfb4513b-8609-4b18-94eb-c625c0de8971",java,4.67.1,17.0.10,2.6.7,,,
ap01,org_24,prod,"6a36c7fe-76d2-4ef1-a6bb-8a1955a8326c",java,4.73.0,17.0.12,2.6.7,,,
ap01,org_24,prod,"6bbf7a8d-19f6-47fd-a850-76d3190b7ba3",java,4.73.0,17.0.12,2.6.7,,,
ap01,org_24,prod,"466acf7f-51c9-4ad3-becd-d6839f19f664",java,4.63.1,17.0.9,2.6.7,,,
ap01,org_24,prod,"4e02ea65-edab-48bf-9de4-29785408831a",java,4.73.0,17.0.12,2.6.7,,,
ap01,org_24,prod,"000d02ee-e817-4bc2-ab15-622b8774b39a",dotnet-core,6.0.405,net6.0,,,,
ap01,org_24,prod,"b6d273f6-708d-4838-9564-4329a234b915",java,4.67.1,17.0.10,2.6.7,,,
ap01,org_24,prod,"402ec9a8-ff1a-4c71-bba8-79699224252a",java,4.74.0,17.0.13,2.6.7,,,
ap01,org_24,prod,"27f83532-bd69-4d1e-92c6-ed01e46078cb",java,4.70.0,17.0.11,2.6.7,,,
ap01,org_24,prod,"6aa01b8e-1a88-4023-b03e-72b53dd0a397",java,4.73.0,17.0.12,2.6.7,,,
ap01,org_24,prod,"d36ba108-870e-45ff-85e3-f2b71c9680e8",java,4.72.0,17.0.12,2.6.7,,,
ap01,org_24,prod,"5050d1a9-5afc-4a68-be0c-c5cc62d8af84",java,4.73.0,17.0.12,2.6.7,,,
ap01,org_24,prod,"ae98b755-91b2-4a02-913e-9183a28432cf",java,4.58,17.0.7,2.6.7,,,
ap01,org_24,prod,"6ae1489d-3c6e-428d-9392-bf71fc69d72f",java,4.58,17.0.7,2.6.7,,,
ap01,org_24,prod,"ef98b14a-d77b-4865-a0e1-bda45f250acf",java,4.53,17.0.5,2.6.7,,,
ap01,org_24,prod,"c62ae983-5f42-4009-894f-69697ba7e578",java,4.5,17.0.4,2.6.7,,,
ap01,org_24,prod,"f85f8c59-3c3b-4c66-9f5e-ab3fd7cb8701",dotnet-core,8.0.302,net8.0,,,,
ap01,org_24,prod,"ff187b63-800a-4355-8ab3-435b8ab6646c",java,4.74.0,1.8.0_432,2.6.7,,,
ap01,org_24,prod,"ad986769-f9fa-4477-b935-88258e8f316d",java,4.74.0,17.0.13,2.6.7,,,
ap01,org_24,prod,"8b176923-a04a-40ea-bcfb-723eda823bcf",dotnet-core,8.0.302,net8.0,,,,
ap01,org_24,prod,"b2c382f4-9409-45e3-8b42-45b8d69ebab6",binary,1.0.36,,,,,
ap01,org_24,prod,"5ad551ef-fb84-424d-9b7b-a54f52cccf07",binary,1.0.36,,,,,
ap01,org_24,prod,"b1df70df-676a-4630-a60c-a8734be65548",dotnet-core,8.0.401,net8.0,,,,
ap01,org_24,prod,"473a43c6-d04f-4ab7-b627-b35fe1694b23",dotnet-core,8.0.401,net8.0,,,,
ap01,org_25,prod,"285a4ee3-c703-4d54-837e-4f3f4b5f7bcf",java,4.73.0,11.0.24,2.2.1.RELEASE,,,
ap01,org_25,prod,"fecee4f1-989f-42ac-b21e-84cbaabe9ce5",java,4.72.0,11.0.24,2.2.2.RELEASE,,,
ap01,org_25,prod,"a95c7ac2-9f18-43ff-ab11-190d208497d9",java,4.73.0,11.0.24,2.5.10,,,
ap01,org_25,prod,"63acc87e-3200-4765-bf21-34bea397756d",staticfile,1.6.4,,,,,
ap01,org_25,prod,"4d6aeac4-d0b0-495c-942d-068f83b5b8c1",java,4.73.0,17.0.12,3.2.4,,,
ap01,org_25,prod,"568b9e9f-fb58-4ead-b623-459d8f7bf29f",java,4.61.1,11.0.20,2.3.6.RELEASE,,,
ap01,org_25,prod,"1411f8b6-477d-4930-b360-00a8d3fb3edd",java,4.72.0,11.0.24,2.2.4.RELEASE,,,
ap01,org_25,prod,"838fcd10-24bb-43cb-a773-977294faf45b",binary,1.1.5,,,,,
ap01,org_25,prod,"7ef026a4-ec19-458c-8940-9c6d14877f25",java,4.59.0,17.0.7,3.0.5,,,
ap01,org_25,prod,"b6a69af5-b283-463f-9dc5-5a6e3b63086d",java,4.73.0,11.0.24,2.7.18,,,
ap01,org_25,prod,"49ee7727-4db2-497d-bdd2-0edeee8ec02e",java,4.74.0,11.0.25,2.3.4.RELEASE,,,
ap01,org_25,prod,"17f992e0-a0e2-4652-81a2-32f7a8868fcd",java,4.72.0,17.0.12,3.1.4,,,
ap01,org_25,prod,"8c517a2d-8b19-4276-9ddc-b842d7a96a7f",java,4.61.0,11.0.20,2.7.3,,,
ap01,org_25,prod,"cb8d334f-3a84-4a03-abad-f3a9de48cf3e",java,4.61.1,11.0.20,2.7.0,,,
ap01,org_25,prod,"241fdfbb-b00e-4673-a658-320a6f60d4f6",java,4.73.0,17.0.12,3.3.2,,,
ap01,org_25,prod,"a83287ce-122b-4965-82e3-b34a23ad2281",java,4.73.0,17.0.12,3.3.2,,,
ap01,org_25,prod,"02a47f54-6c77-49b6-92bb-ba6dff199a7f",java,4.59.0,11.0.19,2.5.10,,,
ap01,org_25,prod,"8133e0fe-f6c9-4a20-98cf-3137fc918039",java,4.59.0,11.0.19,2.5.10,,,
ap01,org_25,prod,"cfe98d91-b99d-4509-b838-f27b00488230",java,4.61.1,11.0.20,2.3.9.RELEASE,,,
ap01,org_25,prod,"761a3193-a963-488b-8927-adac503e1fb4",java,4.66.0,11.0.22,2.2.6.RELEASE,,,
ap01,org_25,prod,"39211ea9-2915-41a1-a341-1490622c758d",binary,1.1.5,,,,,
ap01,org_25,prod,"46fb1ea3-82f0-407c-bd93-f5fa20bf6416",java,4.72.0,11.0.24,2.7.18,,,
ap01,org_25,prod,"1fb64020-3212-4469-aca0-d6590e991709",java,4.73.0,17.0.12,3.3.2,,,
ap01,org_25,prod,"19452a51-3801-4e2c-a819-102296d19d33",java,4.61.1,11.0.20,2.3.7.RELEASE,,,
ap01,org_25,prod,"905f1a4f-ed32-40bb-b200-5d9a8b3d2e69",java,4.74.0,17.0.13,3.3.1,,,
ap01,org_25,prod,"62b8b2a9-c445-4686-a3d5-8b29e114db9f",java,4.74.0,17.0.13,3.3.1,,,
ap01,org_25,prod,"22fe86ee-2738-4a27-93ec-fc449bba8f87",java,4.60.0,11.0.19,2.3.6.RELEASE,,,
ap01,org_25,prod,"33b94ef6-f363-4024-8323-aeb050f99d94",java,4.73.0,17.0.12,3.1.3,,,
ap01,org_25,prod,"e8096d94-a10e-459f-968c-f22e80539491",java,4.74.0,17.0.13,3.3.2,,,
ap01,org_25,prod,"cff05ba3-996a-4631-8e08-e816f5d3cab8",java,4.74.0,11.0.25,2.3.6.RELEASE,,,
ap01,org_25,prod,"11816994-543c-475b-bb4d-55302646f0c8",java,4.73.0,11.0.24,2.3.6.RELEASE,,,
ap01,org_25,prod,"371c11b8-4e0d-45f0-a949-32b3a4741006",java,4.74.0,11.0.25,2.6.6,,,
ap01,org_25,prod,"e560c0c3-c204-49bb-b295-79ccc931f667",java,4.59.0,11.0.19,2.2.1.RELEASE,,,
ap01,org_25,prod,"2c8ce307-de23-4aaf-9450-634d2384e97b",java,4.74.0,17.0.13,3.2.5,,,
ap01,org_25,prod,"a3fb39ea-39d6-4875-945c-2ad67f3a8d95",java,4.73.0,17.0.12,3.3.2,,,
ap01,org_25,prod,"7ae2fae4-065f-463f-a530-ed9b738c80fe",java,4.59.0,11.0.19,2.7.3,,,
ap01,org_25,prod,"d84e205b-32b0-4073-b361-30e4d90290be",java,4.74.0,11.0.25,2.7.13,,,
ap01,org_25,prod,"452bea88-b5fd-4caa-989b-486fed5bc746",java,4.73.0,17.0.12,3.3.5,,,
ap01,org_25,prod,"f3835d95-a8ac-4bb8-b8ec-5e8ef0494678",java,4.59.0,11.0.19,2.2.2.RELEASE,,,
ap01,org_25,prod,"36740814-688e-47e2-8067-2d3cc3e02e99",java,4.72.0,11.0.24,2.6.1,,,
ap01,org_25,prod,"b84db32c-5ac0-4a3b-8120-e53cccceb6bc",java,4.74.0,11.0.25,2.7.18,,,
ap01,org_25,prod,"236dc86e-543e-422e-aa29-fb2c42e6c107",java,4.73.0,11.0.24,2.7.18,,,
ap01,org_25,prod,"e9ef1de1-e2ee-4e83-9332-faeca025dc60",java,4.73.0,17.0.12,3.3.2,,,
ap01,org_25,prod,"aa5a5d97-da61-45e2-9beb-3d799f28c967",staticfile,1.6.5,,,,,
ap01,org_25,prod,"428bf195-feeb-49ab-a01d-4c3a145be1e6",java,4.72.0,17.0.12,3.3.4,,,
ap01,org_25,prod,"70f54637-327e-4ad4-957c-797dba546ab2",java,4.74.0,11.0.25,2.7.18,,,
ap01,org_25,prod,"f64f9dd4-1a1b-452f-948e-918681ab4764",binary,1.1.5,,,,,
ap01,org_25,prod,"f6d99c5f-af7f-42cf-8157-8419e56037e2",java,4.74.0,17.0.13,3.3.5,,,
ap01,org_25,prod,"5f86369d-fe15-4be6-882b-3e5b0ed13149",binary,1.1.5,,,,,
ap01,org_25,prod,"727205df-e6da-4b58-aff5-1c09a6840f6c",java,4.73.0,17.0.12,3.3.2,,,
ap01,org_25,prod,"6dbae0a2-6968-4581-b92c-b0c17314b919",binary,1.1.5,,,,,
ap01,org_25,prod,"2bcdd3c8-9e76-49f1-afdc-d8bd6718d91c",binary,1.1.7,,,,,
ap01,org_25,prod,"c9be3390-7dad-4d3d-9ae4-ef510cd2d307",binary,1.1.10,,,,,
ap01,org_25,prod,"a2e5ee51-1ae0-4263-90cc-654902dbb21b",binary,1.1.10,,,,,
ap01,org_25,prod,"1e05654d-dda5-4267-ad2f-cf4460987f37",java,4.74.0,11.0.25,2.6.6,,,
ap01,org_25,prod,"ce620245-d7d7-4cb5-87c3-76d37a7779c1",binary,1.1.5,,,,,
ap01,org_25,prod,"5ee180d3-040b-4e61-ba93-56f8a2759dca",binary,1.1.5,,,,,
ap01,org_25,prod,"1e9b1a31-c5ee-44e1-b3ee-a43572711bd3",binary,1.1.5,,,,,
ap01,org_25,prod,"bee33512-7960-4398-9ea6-d5a965fc615b",binary,1.1.5,,,,,
ap01,org_25,prod,"5d013b8d-d20b-4e22-977a-0dd657bfa5fb",binary,1.1.5,,,,,
ap01,org_25,prod,"b385fcd9-a477-4922-836e-fe0b2c5db9b4",binary,1.1.5,,,,,
ap01,org_25,prod,"589fe2c3-2fcc-43af-9c21-33f21584ba98",binary,1.1.5,,,,,
ap01,org_25,prod,"97a96339-5aef-4812-80bc-db11ac76d1d8",java,4.72.0,17.0.12,3.2.3,,,
ap01,org_25,prod,"bfaec315-9342-4893-b831-96dd31878b71",java,4.70.0,17.0.11,3.2.5,,,
ap01,org_25,prod,"20a209e2-22f5-4ab1-b0ac-5a05fad6be51",java,4.59.0,1.8.0_372,2.2.1.RELEASE,,,
ap01,org_25,prod,"aee4e572-f3d8-40fb-881c-0945582d795b",java,4.73.0,17.0.12,3.3.4,,,
ap01,org_25,prod,"67a43157-b019-4da9-84bc-ad30e4cc4549",java,4.63.0,11.0.21,2.7.10,,,
ap01,org_25,prod,"2e25f4b6-b3c1-4dd7-964d-b9c4f135b0d1",java,4.74.0,17.0.13,2.7.9,,,
ap01,org_25,prod,"79726cc5-657b-4bfb-99ca-0849d556aa96",java,4.63.0,17.0.9,3.1.2,,,
ap01,org_25,prod,"2aeaa3d0-ebc0-4984-a8ce-bb0a4042a23e",java,4.66.0,17.0.10,3.2.1,,,
ap01,org_25,prod,"509f503b-9127-47cb-b4ea-f2694827cba7",java,4.74.0,11.0.25,2.7.6,,,
ap01,org_25,prod,"30cd1e2b-feef-400f-8ff4-32c3f8c6379c",python,1.8.12,,,,,
ap01,org_25,prod,"74163619-7e81-44e3-a5ba-cd18c226db65",java,4.59.0,11.0.19,2.3.6.RELEASE,,,
ap01,org_25,prod,"fb0486cb-eb30-401d-8657-060c534bbbe6",java,4.59.0,11.0.19,2.3.6.RELEASE,,,
ap01,org_25,prod,"2bab69f5-f463-4a96-b6b4-9b732762e85d",staticfile,1.6.4,,,,,
ap01,org_25,prod,"b0b630bf-0b3b-4276-93ad-89fb1b182128",java,4.67.1,17.0.10,3.2.4,,,
ap01,org_25,prod,"10ad4313-dd9e-4292-ba24-05965a7f5901",java,4.66.0,11.0.22,2.4.9,,,
ap01,org_25,prod,"0b3e6aa1-1091-404e-8d1b-0978b117f424",java,4.67.1,11.0.22,2.3.6.RELEASE,,,
ap01,org_25,prod,"e6fd8070-a0d0-479a-a3de-fbd0db0f1a25",java,4.60.0,11.0.19,2.3.6.RELEASE,,,
ap01,org_25,prod,"188c41e7-4de3-49e3-a2b8-9bf4167308dc",java,4.74.0,11.0.25,2.3.6.RELEASE,,,
ap01,org_25,prod,"6a9a8f23-d95b-440a-a735-93c844e426e3",java,4.63.1,11.0.21,2.3.6.RELEASE,,,
ap01,org_25,prod,"ade55dc9-e77f-4cf0-ad18-a195c6b78310",java,4.73.0,11.0.24,2.3.6.RELEASE,,,
ap01,org_25,prod,"d295face-2916-47d1-bb65-9904216242e7",java,4.72.0,11.0.24,2.3.6.RELEASE,,,
ap01,org_25,prod,"c8d4550a-07ac-4ba6-8d14-170649612e11",java,4.73.0,11.0.24,2.3.6.RELEASE,,,
ap01,org_25,prod,"bd756d08-3831-4a6a-ac01-c800b4d6c441",staticfile,1.6.15,,,,,
ap01,org_25,prod,"54b24dc2-557f-438b-9ae4-5be4b0f0a4be",java,4.74.0,11.0.25,2.3.6.RELEASE,,,
ap01,org_25,prod,"6ded3956-5585-46fc-9663-2e481194e40c",java,4.74.0,21.0.5,3.3.4,,,
ap01,org_25,prod,"d01963f1-1d8b-4cc9-9093-570c5b7fb896",java,4.59.0,11.0.19,2.2.1.RELEASE,,,
ap01,org_25,prod,"b0b165b9-58f8-4a6d-ad14-7223aeb6f901",java,4.67.1,11.0.22,2.6.3,,,
ap01,org_26,"01399a12-8b58-46d8-a818-7ea4a34ecab1","0b948007-e09e-422c-9e68-4e5265b9ab01",java,4.74.0,1.8.0_432,2.7.18,,,
ap01,org_26,"025016b6-5744-4bf1-9832-7548cd1d09b0","0b948007-e09e-422c-9e68-4e5265b9ab01",java,4.74.0,1.8.0_432,2.7.18,,,
ap01,org_26,"06625c88-0398-4996-834b-a18d0865e457","0b948007-e09e-422c-9e68-4e5265b9ab01",java,4.74.0,1.8.0_432,2.7.18,,,
ap01,org_26,"07315f21-34ce-499e-82e1-2becd0fce1eb","0b948007-e09e-422c-9e68-4e5265b9ab01",java,4.74.0,1.8.0_432,2.7.18,,,
ap01,org_26,"08c690cb-f0c3-437c-94a7-571fab2193a9","0b948007-e09e-422c-9e68-4e5265b9ab01",java,4.74.0,1.8.0_432,2.7.18,,,
ap01,org_26,"0c43ba77-734e-42b3-b0d2-1013356433d5","0b948007-e09e-422c-9e68-4e5265b9ab01",java,4.74.0,1.8.0_432,2.7.18,,,
ap01,org_26,"0d2cd7ea-f27f-4595-9702-c46d76422919","0b948007-e09e-422c-9e68-4e5265b9ab01",java,4.74.0,1.8.0_432,2.7.18,,,
ap01,org_26,"0e44bd7f-0367-40ba-ad08-f7cc647924fc","0b948007-e09e-422c-9e68-4e5265b9ab01",java,4.74.0,1.8.0_432,2.7.18,,,
ap01,org_26,"10dffd66-fc26-4701-afab-43f31f1b21b8","abef758b-9cea-4b4e-933a-46c676279c83",java,4.74.0,1.8.0_432,2.7.18,,,
ap01,org_26,"1338894e-2ccd-45bd-a413-c92dae1a06b5","0b948007-e09e-422c-9e68-4e5265b9ab01",java,4.74.0,1.8.0_432,2.7.18,,,
ap01,org_26,"17c663e5-c865-407d-8abc-ac751f447a43","0b948007-e09e-422c-9e68-4e5265b9ab01",java,4.74.0,1.8.0_432,2.7.18,,,
ap01,org_26,"18b9b0f6-746e-40c0-a56b-c1e318df9c41","abef758b-9cea-4b4e-933a-46c676279c83",java,4.74.0,1.8.0_432,2.7.18,,,
ap01,org_26,"1ead8d0b-443f-4187-b2df-2383da64c81c","abef758b-9cea-4b4e-933a-46c676279c83",java,4.74.0,1.8.0_432,2.7.18,,,
ap01,org_26,"206054ff-0603-48c9-85a2-bf54cea69b28","0b948007-e09e-422c-9e68-4e5265b9ab01",java,4.74.0,1.8.0_432,2.7.18,,,
ap01,org_26,"22ce9015-f6f7-4ab7-850a-e8a062554763","0b948007-e09e-422c-9e68-4e5265b9ab01",java,4.74.0,1.8.0_432,2.7.18,,,
ap01,org_26,"23a8c06a-0235-4212-b97b-4f79f0007c23","abef758b-9cea-4b4e-933a-46c676279c83",java,4.74.0,1.8.0_432,2.7.18,,,
ap01,org_26,"35c8cf5f-d4f7-42a2-b5a0-15a50f1d02f5","0b948007-e09e-422c-9e68-4e5265b9ab01",java,4.74.0,1.8.0_432,2.7.18,,,
ap01,org_26,"36564bda-4b23-4713-a1d4-d8951ff463fe","0b948007-e09e-422c-9e68-4e5265b9ab01",java,4.74.0,1.8.0_432,2.7.18,,,
ap01,org_26,"3b2f103f-d28a-4b4a-b2ac-4645b53b2177","0b948007-e09e-422c-9e68-4e5265b9ab01",java,4.74.0,1.8.0_432,2.7.18,,,
ap01,org_26,"46bf9e9c-a5df-4beb-8d7b-8310fa4a2451","0b948007-e09e-422c-9e68-4e5265b9ab01",java,4.74.0,1.8.0_432,2.7.18,,,
ap01,org_26,"47d55c97-942e-44d5-9913-f5f083c79253","0b948007-e09e-422c-9e68-4e5265b9ab01",java,4.74.0,1.8.0_432,2.7.18,,,
ap01,org_26,"4cd946e9-5573-45b8-a870-158198c92357","0b948007-e09e-422c-9e68-4e5265b9ab01",java,4.74.0,1.8.0_432,2.7.18,,,
ap01,org_26,"4e4fea52-0fac-4c8b-9f38-378a8de4c78b","abef758b-9cea-4b4e-933a-46c676279c83",java,4.74.0,1.8.0_432,2.7.18,,,
ap01,org_26,"56839ee0-05f4-4e2e-9026-809c857ebfa8","0b948007-e09e-422c-9e68-4e5265b9ab01",java,4.74.0,1.8.0_432,2.7.18,,,
ap01,org_26,"64743bf7-7685-4f0a-9dda-08afcbeaf3d7","0b948007-e09e-422c-9e68-4e5265b9ab01",java,4.74.0,1.8.0_432,2.7.18,,,
ap01,org_26,"6d932de3-bd80-4893-8f74-100da074778c","0b948007-e09e-422c-9e68-4e5265b9ab01",java,4.74.0,1.8.0_432,2.7.18,,,
ap01,org_26,"6dff25e0-4397-46c3-b129-cbc5f742c27d","0b948007-e09e-422c-9e68-4e5265b9ab01",java,4.74.0,1.8.0_432,2.7.18,,,
ap01,org_26,"72748219-d441-4ce7-82c1-3533b18cf7b0","0b948007-e09e-422c-9e68-4e5265b9ab01",java,4.74.0,1.8.0_432,2.7.18,,,
ap01,org_26,"7d8598d2-87d0-4dc1-9b48-21e23c0c557a","0b948007-e09e-422c-9e68-4e5265b9ab01",java,4.74.0,1.8.0_432,2.7.18,,,
ap01,org_26,"86a29108-794e-4007-87e9-bd4ea6e0e7b8","abef758b-9cea-4b4e-933a-46c676279c83",java,4.74.0,1.8.0_432,2.7.18,,,
ap01,org_26,"8faabaf5-50cf-43aa-bb9c-563f26e7e1f0","0b948007-e09e-422c-9e68-4e5265b9ab01",java,4.74.0,1.8.0_432,2.7.18,,,
ap01,org_26,"95fdef13-c47a-403a-b56b-a998410c1aa5","abef758b-9cea-4b4e-933a-46c676279c83",java,4.74.0,1.8.0_432,2.7.18,,,
ap01,org_26,"9de89a08-76d1-4571-ab7e-edb0e2224692","0b948007-e09e-422c-9e68-4e5265b9ab01",java,4.74.0,1.8.0_432,2.7.18,,,
ap01,org_26,"9ff103b4-794b-43b9-9d0f-b07e2d5edc23","0b948007-e09e-422c-9e68-4e5265b9ab01",java,4.74.0,1.8.0_432,2.7.18,,,
ap01,org_26,"a0524fce-ad2b-49fc-9f9a-e44c7e68a54a","0b948007-e09e-422c-9e68-4e5265b9ab01",java,4.74.0,1.8.0_432,2.7.18,,,
ap01,org_26,"ce2e98dd-5701-4aad-b34c-7ce4eadac9f5","0b948007-e09e-422c-9e68-4e5265b9ab01",java,4.74.0,1.8.0_432,2.7.18,,,
ap01,org_26,"d2f303c4-e32a-40da-97cd-e933260e26b4","0b948007-e09e-422c-9e68-4e5265b9ab01",java,4.74.0,1.8.0_432,2.7.18,,,
ap01,org_26,"d64bdbd9-6759-42a2-8486-c7d9cebeda0e","0b948007-e09e-422c-9e68-4e5265b9ab01",java,4.74.0,1.8.0_432,2.7.18,,,
ap01,org_26,"d9ae90fc-f0e5-4836-84f0-3cfa3af06d72","0b948007-e09e-422c-9e68-4e5265b9ab01",java,4.74.0,1.8.0_432,2.7.18,,,
ap01,org_26,"e351f3d8-859a-4604-9cdb-14a5128dc5de","0b948007-e09e-422c-9e68-4e5265b9ab01",java,4.74.0,1.8.0_432,2.7.18,,,
ap01,org_27,iso-pci,"da339b4c-aa02-43df-8620-70eea7afef65",java,4.74.0,21.0.5,3.2.5,,,
ap01,org_27,iso-pci,"9291bc66-54d7-4fe1-8732-1685c7ba8348",java,4.73.0,21.0.4,3.2.5,,,
ap01,org_27,iso-pci,"9b20d307-d3ad-4d30-8721-5d7d0d2abed3",java,4.72.0,21.0.4,3.2.5,,,
ap01,org_27,iso-pci,"339af6ac-4c2f-4d71-938f-919fccd34755",python,1.8.11,,,,,
ap01,org_27,iso-pci,"f0b45b43-1832-4cb6-b927-7bbb5727120c",java,4.67.1,11.0.22,2.2.7.RELEASE,,,
ap01,org_27,iso-pci,"2d2896f4-2df9-49bd-8d8f-d5b4dd98f5a9",java,4.72.0,1.8.0_422,2.2.0.RELEASE,,,
ap01,org_27,iso-pci,"da578980-0f94-42bf-89d0-cb7c8c702b87",java,4.74.0,21.0.5,3.2.5,,,
